new_id,original_id,unique_idx,topic,label,TEXT
5690,3697,880,race,1,我记得一个很好奇一个事情，支那泛指的是对于整个东亚黄种人的侮辱词，就算范围缩小到整个中国，也包含了他们，难道他们自己骂自己还不自知？舔着人老外骂他的词来骂人，搞笑[飙泪笑][飙泪笑]
5691,2328,23704,region,1,看见这留言就觉得难受，难受的恶心，我甚至联想不到城市猎人居然和韩国有关系，你说是香港的我都勉强可以接受，但是居然是韩国？
5692,3229,12803,gender,1,强奸罪指违背妇女的意志，以暴力、胁迫或者其他手段强行与妇女发生性关系的行为 。看来对那些不承认自己是妇女的女生，强行和她们发生性关系应该不算强奸罪吧～
5693,1477,1764,gender,1,说到底这女人就是作，自私！
5694,3878,11071,race,1,美国人歧视华人就算了，问题真正祸害华人还是华人。而且此逻辑基本适应任何种族。
5695,4447,15592,gender,1,不，绝对是男生直接的校园暴力更可怕。
5696,8312,13204,race,1,我也歧视黑人，没有站队的意思，就是纯歧视。
5697,2242,27697,race,0,愿美国黑人独立，愿中国黑人去美国黑人独立区享受自由生活
5698,2255,3482,gender,1,我也发现了，无意间，不过是另外的小事，让人觉得很自以为是，很看不起人，歧视女性吗？
5699,4415,20535,gender,1,那男的有什么贞操，男的被强奸是不是强奸罪
5700,9832,28292,race,0,最后这双美国黑人穿就很时髦
5701,7911,6109,race,1,我见过中国女性和黑人生的孩子，没见过男的，只看到她带着娃来推拿，那孩子头发都是短短的小卷卷，完全的黑人基因覆盖黄色基因，周围人的眼光，心理不够强大的人真的受不了，中国人其实很歧视黑人的，知乎上有人问这个问题，一堆人都不看好
5702,4679,28913,race,1,就日本把核废水排进大海这一件事，已经丧尽天良无耻之极了。韩国最起码没干祸害全人类几千万年的事。
5703,2820,34521,region,0,就在辽宁可却上不了
5704,2236,34512,region,1,东北人彪悍，这算歧视么？普世价值观而已，同理。
5705,509,17634,race,0,黄种人的肤色最迷人，祝融夫人同款肤色。
5706,3667,1654,region,1,"\""如果同卷同分，那么经济落后教育不发达地区会吃亏，凭什么其他省享受经济政策优惠，发展快，教育资源多，“马太效应”越发明显\""。这有点倒打一耙了，难道福建比湖南经济落后？难道北京比全国经济都落后？"
5707,586,16714,gender,0,不不不，我一女同学经常发关于上海堡垒的宣传，我和她解释关于流量电影的幕后割韭菜原理，她各种不服，什么上映了就知道，就是喜欢看鹿晗，什么都有。
5708,5825,9458,race,1,那些华裔说不支持的，我觉得你还是回国生活吧，中国更适合你们。说黑人打砸抢烧是歧视华人，但我并不认为是歧视，因为你外表弱小又有钱还不反抗，就好比抢劫爱抢单身女性，并不是抢劫犯歧视女性啊。黑人生存环境越恶劣，亚裔也会活的越困难，
5709,2709,21701,region,1,看看台湾人的素质吧，再回头看看天朝。醒醒吧，网络义和团们。
5710,543,787,region,1,一样…… 我现在看到某些不了解台湾时政，某些跪舔的大陆同胞，张口闭口，血浓于水，或者强装“理中客”的也恶心想吐……
5711,4915,19541,race,1,很好啊，狗咬了你一口，你也要反咬一口。单论这件事有更好的解决办法，既然你不去做，也赖不得别人来骂你，因为你说的“黑人歧视你”只是为“你歧视黑人”找的借口罢了，实际上，你没真正见过歧视中国人的黑人，道听途说罢了
5712,4976,8303,race,1,未来xx年的历史课上，老师说越南黑人的祖先是奴隶。一个黑人小孩的第一个想法是怎么可能。
5713,6805,23602,region,1,浙江人说话不像是吵架，但是特别吵，尤其是在公共场合，但是小点声音的话还是蛮温柔的
5714,12107,26286,race,0,希望男黑人可以继续穿越~把卷毛穿越带回来~
5715,4160,17440,gender,0,贵男友喜欢一切颜值高的东西嘻嘻
5716,7868,11509,race,1,怎么讲呢，我感觉回答里，我说的都是心中所想，吃个东西就那么点钱我也看不出哪比哪高贵。你怼了我半天，我的感觉就八个字，莫名其妙，黑人问号。到此为止吧小兄弟。
5717,11915,20839,race,0,请问黑人牙膏怎么样呢，可能是用习惯了，比较喜欢，但是本人有蛀牙，天天刷牙牙龈出血，不知道用什么牙膏好……
5718,2638,10663,gender,0,我在现实中也同样没有见过这样子吵架的女人，无法解释你这种歧视的来源，估计是电视剧看多了。
5719,4235,29858,gender,0,已婚女士[飙泪笑]注意审题
5720,7230,7130,race,1,弗是一个英雄，给美帝带来混乱的英雄。谁在乎他怎么死？我只在乎美帝倒不倒台，翻不翻车。黑人？和白人一样臭名远扬！但哪个颜色没有败类？比起煞笔，我们的净量可能只居第二。怕不怕？所以还怕什么呢？没有黑人生活就幸福了吗？
5721,519,32372,race,0,啊斯科特，临摹过他的一幅黑人小女孩，那幅画很打动我。
5722,4483,18948,gender,1,别女人女人男人男人的，你既然知道男人家暴和你没关系，家庭妇女和我的职业前途就得挂钩了？
5723,13290,29753,race,0,我指的北非就是非洲北部……其实更多的法国黑人是来自西非原来传统殖民地，但其实都差不多啦
5724,10945,30932,race,1,反正黑人和印度人是我感觉体味最大的。
5725,798,5729,gender,0,梅兰芳是人比名字强，要是常人男孩取这个该被小伙伴笑一辈子了
5726,3748,35583,race,1,中国没有黑人族，要找事别来中国
5727,2850,34978,race,1,真的，江苏的每个大学的特点就是黑人特别多，还喜欢胡作非为，学校也爱管不管
5728,73,20981,gender,0,你一定是个仙女吧
5729,6956,20781,race,1,我不歧视黑人你满意了么？我歧视圣母婊！
5730,2990,31001,region,1,滚！奉献精神懂不懂，人人都像你这么自私 ，那中国就永远苦 永远抬不起头，参考 韩国和日本 发达又怎么样，有钱又怎么样？中国没有核武器就只能像台湾一样论为美国的狗
5731,11834,12194,race,0,以前我也觉得黑人不好看，然后看多了nba，我觉得黑人长的挺帅啊，比如康利，
5732,2995,26469,race,1,美国的排华法案就是华人干好了什么就禁止华人干什么，如果没有排华法案，美国都不需要这所谓的社会主义0.几
5733,71,21312,region,0,我们山东北也是读毛的，但是有时候会读平声，例如问一直猫的性别的时候：儿猫还是女猫？后面那个猫就读平声，前面的读二声。再就是猫腰这个动作的时候读平声，其他多数时候都是读二声的。
5734,1454,27648,region,0,大姐你真牛逼 东北哪里的，，我黑龙江的
5735,2933,15545,region,1,甘肃人？赶紧给山区人民捐钱！
5736,1425,18785,region,1,黑我自己？这种事早就当笑话看了好吧，难道“河南人偷井盖”这种话你当真？ 自信一点好吧
5737,3022,13834,race,1,印度人是不是可以说 我强奸你 是因为你是一个女人
5738,1032,11359,race,1,全世界最干净的人就是亚洲人，亚洲人里面是日本人。欧美国家的人是表面的干净，美国地铁上老鼠都到处乱窜。这点我深有体会。黄种人确实在卫生这方面做的比白种人好
5739,1755,29386,gender,1,毕竟就该喜欢黑人同性恋变性女性穆斯林，要不然就是犯罪
5740,682,36407,race,0,黄种人的外表 但骨子和内心都住着白种人
5741,4658,11952,race,1,“但客观来讲，所谓华裔，都是些死道友不死贫道的精致利己主义者，没错吧？”反对这说法。一百多年前去金山淘金讨生活的中国劳工，只是为了获得更好的生活，这样的利己有什么不对？如果有错误和犯罪，也是罪在骗他们的人。
5742,4228,11856,race,1,种族歧视：华人和白人同样被抢劫，警察对华人爱搭不理，对白人殷勤问候。地域歧视没出现过这样的问题吧？不会因为一个人是xx省份的就不帮他抓劫匪吧？
5743,1659,32304,gender,0,初中的女生一般喜欢乱认亲戚，什么爹妈儿子女儿的
5744,2458,27255,region,0,不不不，不去广东不危险
5745,2971,15966,gender,1,微博上明明是家庭妇女说女权歧视家庭妇女，不是真女权，不然你放截图出来，没图不要乱讲
5746,4564,2019,gender,1,无可厚非。谁举报谁举证。又拿女性弱势来卖惨？
5747,78,33261,region,0,然后国际赛场上山东江西十年的成绩都比不上北京一年成绩的零头，笑死全世界了
5748,2397,27014,race,0,不好意思，里面写到“就我一个亚洲面孔，其余都是印度人和老外”，这个。。印度人也是亚洲人，印度人也是老外吧
5749,1356,20059,region,1,章子怡是福建人？哼╯^╰，，。骗人
5750,470,24572,region,1,这是个梗，就是笑原来诈骗的开头打电话用这种南方口音说自己是东北人然后骗钱的。你们怎么都上纲上线了
5751,1140,33804,gender,0,我怎么动脑子？本来就是娱乐一下 惠比寿肯定比雪女后手，雪女每次都能冻住我的惠比寿不是有意问题还是我的问题？
5752,4635,21847,race,1,说到底他们也是b站的用户，重男轻女和田园女权无非就是两个极端，你说我双标无非就是我没有说是一部分人罢了。平台素质责任是所有用户共同承担的，就好比中国人在外国做了坏事，大家也只能承担，用自己得行动去证明自己，说到底就是素质教育低下，低龄化严重。
5753,8239,16732,race,1,个人认为黑人确实受到了系统性压迫，或者叫系统性的区别对待。这事就跟收养孩子似的，批评他他就会觉得因为自己不是亲生的才被批评，只有亲生的才能放心随便批评，
5754,3746,2268,race,1,不是我们不够强，是他们太可怜。现在就靠贬低中国来维持脆弱的自尊，
5755,4084,15244,race,1,“黑鬼”？如果你也反对种族歧视，请注意用语
5756,4356,33993,race,0,我是中国人、我爱中国。在日本其实有的时候还是会感觉到一些种族歧视。但是我觉得我是中国人、我骄傲，我就是从骨子里喜欢中国，是我的家，是我的根。我觉得就拿中日来说、抵制日货没什么用，最根本的就是咱们自己强大起来。就像你说的师夷长技以制夷。我会加油的！
5757,861,5511,region,1,作为一个在常乐小区生活了三年的非成都四川人，我只想说，学校周边的呢些所谓美食真的都是垃圾。
5758,2220,29933,region,0,仿佛一个假河南人。。
5759,12947,27998,race,0,如果出了吐蕃，还可以考虑出满洲，回鹘，突厥，契丹，中国周边这些少数民族随便哪个拿出来都是实力强劲的
5760,31,20873,gender,0,还有我我我！！仙女求私！
5761,3989,36078,region,1,我待见，我还是河南人呢！呵呵！我还偷过井盖呢
5762,5152,29199,race,1,去问问在广州的人？有几个不讨厌黑人的？[捂脸][捂脸]
5763,3068,13238,gender,0,本人男同。 如果只考虑性，双，直男，或者1都可以，是个能让我感性趣的男人我都可。
